[2023-12-21 16:30:13,453][INFO] 
===== FNN_big-0.3-500-small-2023-12-21-16-30-13 configuration =====
  exp_fn: test_goal_test
  seed: None
  dom: deeppoly
  start_abs_cnt: 500
  max_abs_cnt: 1000
  refine_top_k: 800
  tiny_width: 0.001
  lr: 0.001
  batch_size: 50
  min_epochs: 25
  max_epochs: 45
  use_scheduler: True
  no_pts: False
  no_abs: False
  no_refine: False
  quiet: False
  debug: False
  net: FNN_big
  no_repair: False
  repair_number: 500
  repair_batchsize: 1
  patch_size: small
  repair_radius: 0.3
  divided_repair: 1
  accuracy_loss: <function MnistArgParser.setup_rest.<locals>.ce_loss at 0x7f5cbaad8e50>
  sample_amount: 5000
  reset_params: False
  train_datasize: 10000
  test_datasize: 10000
  repair_batch_size: 500
  scheduler_fn: <function ExpArgParser.setup_rest.<locals>.<lambda> at 0x7f5cbaad8700>
[2023-12-21 16:35:00,665][INFO] correct3 0
[2023-12-21 16:35:00,911][INFO] correct1 0
[2023-12-21 16:35:01,483][INFO] correct2 31
[2023-12-21 16:35:01,752][INFO] correct3 0
[2023-12-21 16:35:02,007][INFO] correct1 0
[2023-12-21 16:35:02,609][INFO] correct2 32
[2023-12-21 16:35:02,857][INFO] correct3 0
[2023-12-21 16:35:03,114][INFO] correct1 0
[2023-12-21 16:35:03,718][INFO] correct2 32
[2023-12-21 16:35:03,981][INFO] correct3 0
[2023-12-21 16:35:04,248][INFO] correct1 0
[2023-12-21 16:35:04,884][INFO] correct2 32
[2023-12-21 16:35:05,126][INFO] correct3 0
[2023-12-21 16:35:05,377][INFO] correct1 0
[2023-12-21 16:35:05,974][INFO] correct2 32
[2023-12-21 16:35:06,230][INFO] correct3 0
[2023-12-21 16:35:06,491][INFO] correct1 0
[2023-12-21 16:35:07,120][INFO] correct2 31
[2023-12-21 16:35:07,376][INFO] correct3 0
[2023-12-21 16:35:07,638][INFO] correct1 0
[2023-12-21 16:35:08,236][INFO] correct2 32
[2023-12-21 16:35:08,493][INFO] correct3 0
[2023-12-21 16:35:08,752][INFO] correct1 0
[2023-12-21 16:35:09,342][INFO] correct2 32
[2023-12-21 16:35:09,590][INFO] correct3 0
[2023-12-21 16:35:09,845][INFO] correct1 0
[2023-12-21 16:35:10,438][INFO] correct2 31
[2023-12-21 16:35:10,684][INFO] correct3 0
[2023-12-21 16:35:10,937][INFO] correct1 0
[2023-12-21 16:35:11,540][INFO] correct2 32
[2023-12-21 16:35:11,795][INFO] correct3 0
[2023-12-21 16:35:12,049][INFO] correct1 0
[2023-12-21 16:35:12,619][INFO] correct2 31
[2023-12-21 16:35:12,874][INFO] correct3 0
[2023-12-21 16:35:13,123][INFO] correct1 0
[2023-12-21 16:35:13,724][INFO] correct2 31
[2023-12-21 16:35:13,982][INFO] correct3 0
[2023-12-21 16:35:14,227][INFO] correct1 0
[2023-12-21 16:35:14,819][INFO] correct2 31
[2023-12-21 16:35:15,070][INFO] correct3 0
[2023-12-21 16:35:15,319][INFO] correct1 0
[2023-12-21 16:35:15,923][INFO] correct2 32
[2023-12-21 16:35:16,198][INFO] correct3 0
[2023-12-21 16:35:16,452][INFO] correct1 0
[2023-12-21 16:35:17,046][INFO] correct2 32
[2023-12-21 16:35:17,299][INFO] correct3 0
[2023-12-21 16:35:17,549][INFO] correct1 0
[2023-12-21 16:35:18,169][INFO] correct2 31
[2023-12-21 16:35:18,403][INFO] correct3 0
[2023-12-21 16:35:18,651][INFO] correct1 0
[2023-12-21 16:35:19,274][INFO] correct2 31
[2023-12-21 16:35:19,535][INFO] correct3 0
[2023-12-21 16:35:19,810][INFO] correct1 0
[2023-12-21 16:35:20,431][INFO] correct2 31
[2023-12-21 16:35:20,688][INFO] correct3 0
[2023-12-21 16:35:20,951][INFO] correct1 0
[2023-12-21 16:35:21,554][INFO] correct2 32
[2023-12-21 16:35:21,815][INFO] correct3 0
[2023-12-21 16:35:22,073][INFO] correct1 0
[2023-12-21 16:35:22,674][INFO] correct2 32
[2023-12-21 16:35:22,923][INFO] correct3 0
[2023-12-21 16:35:23,179][INFO] correct1 0
[2023-12-21 16:35:23,803][INFO] correct2 32
[2023-12-21 16:35:24,059][INFO] correct3 0
[2023-12-21 16:35:24,317][INFO] correct1 0
[2023-12-21 16:35:24,898][INFO] correct2 32
[2023-12-21 16:35:25,146][INFO] correct3 0
[2023-12-21 16:35:25,397][INFO] correct1 0
[2023-12-21 16:35:26,020][INFO] correct2 30
[2023-12-21 16:35:26,279][INFO] correct3 0
[2023-12-21 16:35:26,591][INFO] correct1 0
[2023-12-21 16:35:27,178][INFO] correct2 30
[2023-12-21 16:35:27,427][INFO] correct3 0
[2023-12-21 16:35:27,687][INFO] correct1 0
[2023-12-21 16:35:28,686][INFO] correct2 30
[2023-12-21 16:35:28,938][INFO] correct3 0
[2023-12-21 16:35:29,200][INFO] correct1 0
[2023-12-21 16:35:29,794][INFO] correct2 30
[2023-12-21 16:35:30,045][INFO] correct3 0
[2023-12-21 16:35:30,305][INFO] correct1 0
[2023-12-21 16:35:30,929][INFO] correct2 31
[2023-12-21 16:35:31,180][INFO] correct3 0
[2023-12-21 16:35:31,434][INFO] correct1 0
[2023-12-21 16:35:32,033][INFO] correct2 30
[2023-12-21 16:35:32,299][INFO] correct3 0
[2023-12-21 16:35:32,557][INFO] correct1 0
[2023-12-21 16:35:33,142][INFO] correct2 32
[2023-12-21 16:35:33,402][INFO] correct3 0
[2023-12-21 16:35:33,660][INFO] correct1 0
[2023-12-21 16:35:34,272][INFO] correct2 31
[2023-12-21 16:35:34,529][INFO] correct3 0
[2023-12-21 16:35:34,785][INFO] correct1 0
[2023-12-21 16:35:35,383][INFO] correct2 31
[2023-12-21 16:35:35,643][INFO] correct3 0
[2023-12-21 16:35:35,904][INFO] correct1 0
[2023-12-21 16:35:36,536][INFO] correct2 31
[2023-12-21 16:35:36,799][INFO] correct3 0
[2023-12-21 16:35:37,058][INFO] correct1 0
[2023-12-21 16:35:37,668][INFO] correct2 32
[2023-12-21 16:35:37,927][INFO] correct3 0
[2023-12-21 16:35:38,200][INFO] correct1 0
[2023-12-21 16:35:38,809][INFO] correct2 32
[2023-12-21 16:35:39,065][INFO] correct3 0
[2023-12-21 16:35:39,327][INFO] correct1 0
[2023-12-21 16:35:40,285][INFO] correct2 32
[2023-12-21 16:35:40,542][INFO] correct3 0
[2023-12-21 16:35:40,796][INFO] correct1 0
[2023-12-21 16:35:41,384][INFO] correct2 32
[2023-12-21 16:35:41,639][INFO] correct3 0
[2023-12-21 16:35:41,899][INFO] correct1 0
[2023-12-21 16:35:42,474][INFO] correct2 32
[2023-12-21 16:35:42,716][INFO] correct3 0
[2023-12-21 16:35:42,967][INFO] correct1 0
[2023-12-21 16:35:43,550][INFO] correct2 32
[2023-12-21 16:35:43,805][INFO] correct3 0
[2023-12-21 16:35:44,075][INFO] correct1 0
[2023-12-21 16:35:44,654][INFO] correct2 32
[2023-12-21 16:35:44,910][INFO] correct3 0
[2023-12-21 16:35:45,187][INFO] correct1 0
[2023-12-21 16:35:45,802][INFO] correct2 32
[2023-12-21 16:35:46,055][INFO] correct3 0
[2023-12-21 16:35:46,319][INFO] correct1 0
[2023-12-21 16:35:46,946][INFO] correct2 32
[2023-12-21 16:35:47,201][INFO] correct3 0
[2023-12-21 16:35:47,471][INFO] correct1 0
[2023-12-21 16:35:48,075][INFO] correct2 32
[2023-12-21 16:35:48,328][INFO] correct3 0
[2023-12-21 16:35:48,595][INFO] correct1 0
[2023-12-21 16:35:49,213][INFO] correct2 32
[2023-12-21 16:35:49,463][INFO] correct3 0
[2023-12-21 16:35:49,726][INFO] correct1 0
[2023-12-21 16:35:50,341][INFO] correct2 32
[2023-12-21 16:35:50,616][INFO] correct3 0
[2023-12-21 16:35:50,859][INFO] correct1 0
[2023-12-21 16:35:51,456][INFO] correct2 31
[2023-12-21 16:35:51,700][INFO] correct3 0
[2023-12-21 16:35:51,947][INFO] correct1 0
[2023-12-21 16:35:52,544][INFO] correct2 32
[2023-12-21 16:35:52,800][INFO] correct3 0
[2023-12-21 16:35:53,047][INFO] correct1 0
[2023-12-21 16:35:53,688][INFO] correct2 28
[2023-12-21 16:35:53,929][INFO] correct3 0
[2023-12-21 16:35:54,173][INFO] correct1 0
[2023-12-21 16:35:54,793][INFO] correct2 31
[2023-12-21 16:35:55,047][INFO] correct3 0
[2023-12-21 16:35:55,303][INFO] correct1 0
[2023-12-21 16:35:55,934][INFO] correct2 31
[2023-12-21 16:35:56,187][INFO] correct3 0
[2023-12-21 16:35:56,439][INFO] correct1 0
[2023-12-21 16:35:57,407][INFO] correct2 32
[2023-12-21 16:35:58,014][INFO] correct3 0
[2023-12-21 16:35:58,265][INFO] correct1 0
[2023-12-21 16:35:58,845][INFO] correct2 32
[2023-12-21 16:35:59,093][INFO] correct3 0
[2023-12-21 16:35:59,345][INFO] correct1 0
[2023-12-21 16:36:00,332][INFO] correct2 32
[2023-12-21 16:36:00,589][INFO] correct3 0
[2023-12-21 16:36:00,839][INFO] correct1 0
[2023-12-21 16:36:01,421][INFO] correct2 32
[2023-12-21 16:36:01,668][INFO] correct3 0
[2023-12-21 16:36:01,928][INFO] correct1 0
[2023-12-21 16:36:02,511][INFO] correct2 32
[2023-12-21 16:36:02,765][INFO] correct3 0
[2023-12-21 16:36:03,014][INFO] correct1 0
[2023-12-21 16:36:03,603][INFO] correct2 31
[2023-12-21 16:36:03,859][INFO] correct3 0
[2023-12-21 16:36:04,127][INFO] correct1 0
[2023-12-21 16:36:04,708][INFO] correct2 31
[2023-12-21 16:36:04,961][INFO] correct3 0
[2023-12-21 16:36:05,210][INFO] correct1 0
[2023-12-21 16:36:05,809][INFO] correct2 31
[2023-12-21 16:36:06,065][INFO] correct3 0
[2023-12-21 16:36:06,317][INFO] correct1 0
[2023-12-21 16:36:06,877][INFO] correct2 32
[2023-12-21 16:36:07,131][INFO] correct3 0
[2023-12-21 16:36:07,386][INFO] correct1 0
[2023-12-21 16:36:08,165][INFO] correct2 32
[2023-12-21 16:36:08,499][INFO] correct3 0
[2023-12-21 16:36:08,827][INFO] correct1 0
[2023-12-21 16:36:09,416][INFO] correct2 32
[2023-12-21 16:36:09,760][INFO] correct3 0
[2023-12-21 16:36:10,100][INFO] correct1 0
[2023-12-21 16:36:10,832][INFO] correct2 32
[2023-12-21 16:36:11,057][INFO] correct3 0
[2023-12-21 16:36:11,323][INFO] correct1 0
[2023-12-21 16:36:12,072][INFO] correct2 32
[2023-12-21 16:36:12,407][INFO] correct3 0
[2023-12-21 16:36:12,744][INFO] correct1 0
[2023-12-21 16:36:13,306][INFO] correct2 32
[2023-12-21 16:36:13,622][INFO] correct3 0
[2023-12-21 16:36:13,965][INFO] correct1 0
[2023-12-21 16:36:14,627][INFO] correct2 32
[2023-12-21 16:36:14,923][INFO] correct3 0
[2023-12-21 16:36:15,148][INFO] correct1 0
[2023-12-21 16:36:15,776][INFO] correct2 31
[2023-12-21 16:36:16,091][INFO] correct3 0
[2023-12-21 16:36:16,367][INFO] correct1 0
[2023-12-21 16:36:17,005][INFO] correct2 32
[2023-12-21 16:36:17,336][INFO] correct3 0
[2023-12-21 16:36:17,662][INFO] correct1 0
[2023-12-21 16:36:18,305][INFO] correct2 31
[2023-12-21 16:36:18,535][INFO] correct3 0
[2023-12-21 16:36:18,776][INFO] correct1 0
[2023-12-21 16:36:19,505][INFO] correct2 29
[2023-12-21 16:36:19,747][INFO] correct3 0
[2023-12-21 16:36:19,995][INFO] correct1 0
[2023-12-21 16:36:20,749][INFO] correct2 31
[2023-12-21 16:36:21,071][INFO] correct3 0
[2023-12-21 16:36:21,418][INFO] correct1 0
[2023-12-21 16:36:21,935][INFO] correct2 29
[2023-12-21 16:36:22,231][INFO] correct3 0
[2023-12-21 16:36:22,555][INFO] correct1 0
[2023-12-21 16:36:23,252][INFO] correct2 28
[2023-12-21 16:36:23,639][INFO] correct3 0
[2023-12-21 16:36:23,965][INFO] correct1 0
[2023-12-21 16:36:24,681][INFO] correct2 30
[2023-12-21 16:36:25,018][INFO] correct3 0
[2023-12-21 16:36:25,365][INFO] correct1 0
[2023-12-21 16:36:26,091][INFO] correct2 31
[2023-12-21 16:36:26,398][INFO] correct3 0
[2023-12-21 16:36:26,727][INFO] correct1 0
[2023-12-21 16:36:27,438][INFO] correct2 31
[2023-12-21 16:36:27,749][INFO] correct3 0
[2023-12-21 16:36:28,075][INFO] correct1 0
[2023-12-21 16:36:28,780][INFO] correct2 31
[2023-12-21 16:36:29,093][INFO] correct3 0
[2023-12-21 16:36:29,414][INFO] correct1 0
[2023-12-21 16:36:30,129][INFO] correct2 31
[2023-12-21 16:36:30,446][INFO] correct3 0
[2023-12-21 16:36:30,767][INFO] correct1 0
[2023-12-21 16:36:31,301][INFO] correct2 32
[2023-12-21 16:36:31,611][INFO] correct3 0
[2023-12-21 16:36:31,954][INFO] correct1 0
[2023-12-21 16:36:32,644][INFO] correct2 16
[2023-12-21 16:36:32,968][INFO] correct3 0
[2023-12-21 16:36:32,969][INFO] --For testset, out of 10000 items, adv training net ratio 0.0
[2023-12-21 16:36:32,977][INFO] --For testset, out of 10000 items, repaired net ratio 0.9717
[2023-12-21 16:36:32,977][INFO] --For testset, out of 10000 items, original net ratio 0.0
[2023-12-21 16:36:32,992][INFO] Total Cost Time: 379.53947128355503s.



